Prod;sucursal actual;Genero;Tipo de credito;Producto de credito;Plazo de credito;Tasa;Montos desembolsados;Tipo de tasa;Clase de deudor;municipio;Edad;MEDIA;MODA ;VARINZA
96;913;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;25,4;13.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;32;;;
96;813;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;23,46;10.000.000,00;Tasa Fija;Antiguo;CALI;31;;;
96;735;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;28,79;53.400.000,00;Tasa Fija;Antiguo;PUERTO CARREÑO;34;;;
96;350;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;20,82;13.000.000,00;Tasa Fija;Antiguo;MEDELLIN;31;;;
96;839;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;26,55;10.000.000,00;Tasa Fija;Antiguo;SOCORRO;53;;;
96;612;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,14;10.000.000,00;Tasa Fija;Antiguo;MONTERIA;32;;;
96;137;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;21,34;25.400.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;37;;;
96;418;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,83;1.700.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;28;;;
96;950;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;20,79;32.400.000,00;Tasa Fija;Antiguo;VILLANUEVA;32;;;
96;724;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,83;6.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;32;;;
96;604;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,83;9.500.000,00;Tasa Fija;Antiguo;MOMPOS;30;;;
96;506;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;26,64;17.300.000,00;Tasa Fija;Antiguo;LETICIA;26;;;
96;136;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;26,59;30.600.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;32;;;
96;323;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;20,73;40.000.000,00;Tasa Fija;Antiguo;CUCUTA;44;;;
96;489;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;28,8;9.500.000,00;Tasa Fija;Antiguo;VILLAVICENCIO;34;;;
96;435;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,79;12.400.000,00;Tasa Fija;Antiguo;IBAGUE;53;;;
96;323;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;22,49;15.000.000,00;Tasa Fija;Antiguo;CUCUTA;27;;;
96;846;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;27,39;70.000.000,00;Tasa Fija;Antiguo;SAN JOSE DEL GUAVIARE;46;;;
96;914;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;22,87;4.000.000,00;Tasa Fija;Antiguo;TUNJA;22;;;
96;474;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;24,89;27.000.000,00;Tasa Fija;Antiguo;BUCARAMANGA;43;;;
96;863;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;22,81;11.000.000,00;Tasa Fija;Antiguo;BARRANCABERMEJA;29;;;
96;176;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;28,83;3.361.336,45;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;28;;;
96;925;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;22,14;8.000.000,00;Tasa Fija;Antiguo;UBATE;30;;;
96;446;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;26,64;12.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;30;;;
96;697;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;28,79;8.200.000,00;Tasa Fija;Antiguo;CUCUTA;30;;;
96;36;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,8;5.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;59;;;
96;642;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;22,87;4.000.000,00;Tasa Fija;Antiguo;ARMENIA;37;;;
96;850;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;26,55;17.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;35;;;
96;620;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;28,83;1.000.000,00;Tasa Fija;Antiguo;BARRANQUILLA;30;;;
96;695;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;28,8;11.500.000,00;Tasa Fija;Antiguo;PASTO;28;;;
96;531;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;28,83;1.000.000,00;Tasa Fija;Antiguo;CALI;34;;;
96;83;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;27,24;3.400.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;36;;;
96;832;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;24,62;69.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;30;;;
96;445;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;27,8;4.459.647,73;Tasa Fija;Antiguo;IPIALES;54;;;
96;972;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;18,52;3.000.000,00;Tasa Fija;Antiguo;BARRANQUILLA;36;;;
96;390;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;18,52;1.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;37;;;
96;446;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;22,14;9.580.527,36;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;33;;;
96;841;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;24,89;2.000.000,00;Tasa Fija;Antiguo;SOGAMOSO;22;;;
96;826;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;26,64;31.300.000,00;Tasa Fija;Antiguo;SINCELEJO;33;;;
96;19;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;23,89;60.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;35;;;
96;270;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;24,53;1.628.032,00;Tasa Fija;Antiguo;BARRANQUILLA;36;;;
96;267;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;28,83;23.270.212,63;Tasa Fija;Antiguo;CALI;32;;;
96;243;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;27,5;10.000.000,00;Tasa Fija;Antiguo;CALI;33;;;
96;981;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;20,53;31.000.000,00;Tasa Fija;Antiguo;YOPAL;33;;;
96;94;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;17,25;70.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;38;;;
96;323;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;26,4;1.900.000,00;Tasa Fija;Antiguo;CUCUTA;24;;;
96;268;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;22,49;5.500.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;34;;;
96;382;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;28,79;15.900.000,00;Tasa Fija;Antiguo;FACATATIVA;60;;;
96;94;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;26,79;7.900.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;43;;;
96;436;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;26,29;100.000.000,00;Tasa Fija;Antiguo;MEDELLIN;36;;;
96;196;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,83;5.000.000,00;Tasa Fija;Antiguo;MEDELLIN;39;;;
96;620;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,79;57.000.000,00;Tasa Fija;Antiguo;BARRANQUILLA;41;;;
96;946;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;26,5;15.000.000,00;Tasa Fija;Antiguo;MONTERIA;32;;;
96;808;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,25;1.800.000,00;Tasa Fija;Antiguo;AGUACHICA;36;;;
96;317;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;25,36;13.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;31;;;
96;530;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;20,82;13.600.000,00;Tasa Fija;Antiguo;MAGANGUE;27;;;
96;396;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;26,89;5.000.000,00;Tasa Fija;Antiguo;FLORIDABLANCA;34;;;
96;938;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;24;30.000.000,00;Tasa Fija;Antiguo;VALLEDUPAR;41;;;
96;90;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;28,79;9.200.000,00;Tasa Fija;Antiguo;BARRANQUILLA;39;;;
96;512;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;26,49;3.000.000,00;Tasa Fija;Antiguo;CHIQUINQUIRA;32;;;
96;47;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;20,69;13.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;30;;;
96;808;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,8;9.000.000,00;Tasa Fija;Antiguo;AGUACHICA;31;;;
96;136;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;17,6;39.600.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;38;;;
96;582;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;17,59;18.100.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;35;;;
96;34;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,19;28.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;31;;;
96;487;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;24,79;21.500.000,00;Tasa Fija;Antiguo;SAN ANDRES;39;;;
96;419;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;20,71;20.500.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;29;;;
96;197;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,59;12.800.000,00;Tasa Fija;Antiguo;BUCARAMANGA;42;;;
96;809;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;26,67;25.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;26;;;
96;198;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,83;13.000.000,00;Tasa Fija;Antiguo;BUENAVENTURA;29;;;
96;946;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,83;8.354.695,98;Tasa Fija;Antiguo;MONTERIA;24;;;
96;541;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;26,46;49.059.187,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;32;;;
96;850;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;24,89;4.500.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;48;;;
96;821;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;20;65.000.000,00;Tasa Fija;Antiguo;COTA;34;;;
96;846;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,25;9.000.000,00;Tasa Fija;Antiguo;SAN JOSE DEL GUAVIARE;41;;;
96;346;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,87;4.600.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;53;;;
96;94;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;28,79;11.500.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;23;;;
96;858;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;28,8;3.000.000,00;Tasa Fija;Antiguo;CALI;49;;;
96;822;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;24,95;16.400.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;36;;;
96;206;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,83;5.000.000,00;Tasa Fija;Antiguo;BUGA;26;;;
96;972;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;24,69;24.000.000,00;Tasa Fija;Antiguo;BARRANQUILLA;26;;;
96;677;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;27,39;30.000.000,00;Tasa Fija;Antiguo;YOPAL;32;;;
96;116;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;22,52;31.919.060,42;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;29;;;
96;350;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;27,58;1.500.000,00;Tasa Fija;Antiguo;MEDELLIN;35;;;
96;721;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;26,39;40.000.000,00;Tasa Fija;Antiguo;POPAYAN;27;;;
96;350;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;28,29;1.000.000,00;Tasa Fija;Antiguo;MEDELLIN;37;;;
96;661;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;26,53;11.700.000,00;Tasa Fija;Antiguo;CAJICA;34;;;
96;813;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;23,39;8.700.000,00;Tasa Fija;Antiguo;CALI;44;;;
96;861;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,49;24.900.000,00;Tasa Fija;Antiguo;JAMUNDI;42;;;
96;85;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,49;13.000.000,00;Tasa Fija;Antiguo;SOACHA;46;;;
96;724;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;24,79;19.900.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;26;;;
96;445;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;20,82;24.400.000,00;Tasa Fija;Antiguo;IPIALES;40;;;
96;338;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;27,58;57.682.968,99;Tasa Fija;Antiguo;CHIA;27;;;
96;400;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;25,24;11.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;27;;;
96;391;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,8;10.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;29;;;
96;324;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;24,95;2.500.000,00;Tasa Fija;Antiguo;PAMPLONA;28;;;
96;180;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;20,71;20.543.036,86;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;26;;;
96;333;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;21,79;21.100.000,00;Tasa Fija;Antiguo;BUCARAMANGA;23;;;
96;863;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;22,25;3.600.000,00;Tasa Fija;Antiguo;BARRANCABERMEJA;26;;;
96;612;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,14;5.000.000,00;Tasa Fija;Antiguo;MONTERIA;42;;;
96;418;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;24,9;10.500.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;66;;;
96;338;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,25;2.000.000,00;Tasa Fija;Antiguo;CHIA;59;;;
96;385;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;26,64;10.000.000,00;Tasa Fija;Antiguo;GARZON;58;;;
96;913;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;22,49;7.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;42;;;
96;562;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;18,61;4.000.000,00;Tasa Fija;Antiguo;MEDELLIN;41;;;
96;956;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;20,82;2.000.000,00;Tasa Fija;Antiguo;CALI;64;;;
96;633;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;20,69;15.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;26;;;
96;436;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;24,86;9.700.000,00;Tasa Fija;Antiguo;MEDELLIN;32;;;
96;863;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;20,82;14.000.000,00;Tasa Fija;Antiguo;BARRANCABERMEJA;33;;;
96;858;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;24,69;11.700.000,00;Tasa Fija;Antiguo;CALI;31;;;
96;826;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,49;37.300.000,00;Tasa Fija;Antiguo;SINCELEJO;42;;;
96;85;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;26,4;3.512.000,00;Tasa Fija;Antiguo;SOACHA;36;;;
96;226;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;27,34;40.000.000,00;Tasa Fija;Nuevo;TAURAMENA;41;;;
96;805;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;28,8;5.700.000,00;Tasa Fija;Antiguo;SANTA MARTA;41;;;
96;569;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;24,79;15.500.000,00;Tasa Fija;Antiguo;ITAGÜI;30;;;
96;697;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;20,71;4.000.000,00;Tasa Fija;Antiguo;CUCUTA;34;;;
96;716;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;21,89;21.000.000,00;Tasa Fija;Antiguo;PLANETA RICA;61;;;
96;423;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;26,7;4.431.732,95;Tasa Fija;Antiguo;CARTAGENA;26;;;
96;417;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;22,3;14.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;32;;;
96;253;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;26,46;33.000.000,00;Tasa Fija;Antiguo;CARTAGENA;36;;;
96;616;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;25,36;11.000.000,00;Tasa Fija;Antiguo;CALI;36;;;
96;257;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;21,89;66.500.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;36;;;
96;394;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,83;12.800.000,00;Tasa Fija;Antiguo;ENVIGADO;46;;;
96;175;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;28,83;4.100.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;29;;;
96;691;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,83;13.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;34;;;
96;568;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;22,19;13.000.000,00;Tasa Fija;Antiguo;PASTO;37;;;
96;332;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;26,59;7.300.000,00;Tasa Fija;Antiguo;BUCARAMANGA;25;;;
96;640;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;18,5;6.000.000,00;Tasa Fija;Antiguo;MANIZALES;56;;;
96;483;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;28,83;6.000.000,00;Tasa Fija;Antiguo;NEIVA;28;;;
96;541;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;22,81;10.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;28;;;
96;908;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;23,09;65.400.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;35;;;
96;476;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;26,64;30.000.000,00;Tasa Fija;Antiguo;BARRANQUILLA;55;;;
96;86;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,3;3.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;38;;;
96;905;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,87;8.190.441,00;Tasa Fija;Antiguo;PALMIRA;45;;;
96;346;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;26,55;20.780.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;27;;;
96;36;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;24,79;6.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;35;;;
96;32;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;26,55;9.282.688,87;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;25;;;
96;116;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;28,83;1.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;30;;;
96;419;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;23,29;22.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;55;;;
96;477;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,83;13.000.000,00;Tasa Fija;Antiguo;RIOHACHA;31;;;
96;813;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;28,79;5.930.000,00;Tasa Fija;Antiguo;CALI;31;;;
96;135;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;23,46;16.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;26;;;
96;257;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;28,83;8.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;27;;;
96;530;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;26,64;8.000.000,00;Tasa Fija;Antiguo;MAGANGUE;28;;;
96;84;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;26,59;16.100.000,00;Tasa Fija;Antiguo;BARRANCABERMEJA;34;;;
96;560;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;27,58;13.000.000,00;Tasa Fija;Antiguo;MEDELLIN;41;;;
96;313;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;26,46;50.000.000,00;Tasa Fija;Antiguo;SABANETA;51;;;
96;476;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;24,95;4.500.000,00;Tasa Fija;Antiguo;BARRANQUILLA;36;;;
96;206;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;28,83;6.000.000,00;Tasa Fija;Antiguo;BUGA;32;;;
96;766;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;28,83;17.500.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;24;;;
96;361;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;28,83;12.600.000,00;Tasa Fija;Antiguo;NEIVA;28;;;
96;242;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;24,79;3.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;38;;;
96;143;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;22,3;12.600.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;37;;;
96;227;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;25,36;20.000.000,00;Tasa Fija;Antiguo;CALI;35;;;
96;202;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;20,79;12.273.479,00;Tasa Fija;Antiguo;PUERTO GAITAN;32;;;
96;197;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,83;18.300.000,00;Tasa Fija;Antiguo;BUCARAMANGA;58;;;
96;349;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;20,69;13.000.000,00;Tasa Fija;Antiguo;TUNJA;50;;;
96;489;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;26,64;5.400.000,00;Tasa Fija;Antiguo;VILLAVICENCIO;23;;;
96;230;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,14;25.900.000,00;Tasa Fija;Antiguo;CALI;27;;;
96;248;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,83;13.000.000,00;Tasa Fija;Antiguo;MEDELLIN;32;;;
96;908;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;24,86;5.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;35;;;
96;633;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;28,83;10.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;39;;;
96;766;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;24,7;15.900.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;28;;;
96;806;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;24,89;4.500.000,00;Tasa Fija;Antiguo;PASTO;51;;;
96;790;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;20,49;40.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;34;;;
96;489;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;24,79;12.400.000,00;Tasa Fija;Antiguo;VILLAVICENCIO;22;;;
96;111;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,83;10.000.000,00;Tasa Fija;Antiguo;SOLEDAD;36;;;
96;141;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;26,64;5.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;34;;;
96;144;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;20;50.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;38;;;
96;568;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,19;11.100.000,00;Tasa Fija;Antiguo;PASTO;35;;;
96;942;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;26,67;15.000.000,00;Tasa Fija;Antiguo;PEREIRA;25;;;
96;198;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,79;12.000.000,00;Tasa Fija;Antiguo;BUENAVENTURA;43;;;
96;780;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;28,83;6.200.000,00;Tasa Fija;Antiguo;SANTA MARTA;28;;;
